context,p,decision
22,3,"[np.float64(-0.04538231775925672), np.float64(0.22223323946644555)]"
23,0,"[np.float64(-0.27843745267233855), np.float64(0.04634892372733844)]"
23,1,"[-0.28047227014972415, 0.13356764946130562]"
23,2,"[-0.2786935623059639, 0.09187629356543557]"
23,3,"[np.float64(-0.27808090831125193), np.float64(0.0594181303942926)]"
24,0,"[np.float64(-0.12500683036726262), np.float64(-0.33042779879788725)]"
24,1,"[-0.10179790208010749, -0.19526837760418564]"
24,2,"[-0.1505798904995642, -0.3193779652070112]"
24,3,"[-0.12835650787155445, -0.2464533701751866]"
25,0,"[np.float64(-0.050146458771304275), np.float64(0.14225338680063532)]"
25,1,"[-0.004702467626700069, 0.027695196022086213]"
25,2,"[-0.04608695334991014, 0.11228476377634987]"
25,3,"[np.float64(-0.059082907670909623), np.float64(0.15479452878444205)]"
26,0,"[np.float64(0.43012325472540064), np.float64(-0.2057105449051858)]"
26,1,"[0.2654390122354703, 0.10114983402634799]"
26,2,"[0.36352297473865325, -0.05065282918841964]"
26,3,"[np.float64(0.42442371534731915), np.float64(-0.186342439080148)]"
27,0,"[np.float64(0.1423899459656698), np.float64(0.00977582961796325)]"
27,1,"[0.17892727673220588, 0.043584420168316804]"
27,2,"[0.1368114313332722, 0.03152846321356501]"
27,3,"[np.float64(0.12136256273890533), np.float64(-0.005907640857758731)]"
28,0,"[np.float64(0.18428258710617756), np.float64(-0.31183718665531923)]"
28,1,"[0.07309898466446892, -0.19218897670415513]"
28,2,"[0.1471589192804122, -0.22745420614055947]"
28,3,"[0.14440534701699934, -0.22469730452548706]"
29,0,"[np.float64(-0.21587383060652882), np.float64(-0.25925615201102625)]"
29,1,"[-0.2141788852506105, -0.14406082881951124]"
29,2,"[-0.17919153238975186, -0.25469162827013264]"
29,3,"[np.float64(-0.1846174330438261), np.float64(-0.2770031412478621)]"
30,0,"[np.float64(-0.21413303603052106), np.float64(0.14695856597153567)]"
30,1,"[-0.2456272505207966, -0.06594784852861042]"
30,2,"[-0.22154532602554816, 0.08553864992098355]"
30,3,"[-0.2228280018268078, 0.07321214419027017]"
31,0,"[np.float64(-0.06156273548577807), np.float64(-0.2655088339942782)]"
31,1,"[-0.05014131465213271, -0.2313807597547149]"
31,2,"[-0.060991688113360136, -0.2466600785907897]"
31,3,"[np.float64(-0.062328789091442946), np.float64(-0.2620464632300165)]"
32,0,"[np.float64(-0.48106638871485574), np.float64(-0.287283085685338)]"
32,1,"[-0.2840722092810471, -0.3683656462819229]"
32,2,"[-0.292190214588657, -0.3598700690333879]"
32,3,"[np.float64(-0.4563052653634195), np.float64(-0.28173781860873587)]"
33,0,"[np.float64(-0.12108363292781267), np.float64(0.061400427830791277)]"
33,1,"[-0.033644703028261926, -0.012263549641132068]"
33,2,"[-0.09211534199046129, 0.05049889775425147]"
33,3,"[np.float64(-0.0920709411008873), np.float64(0.0732513081064509)]"
34,0,"[np.float64(0.14494356782331638), np.float64(0.21687792653334265)]"
34,1,"[0.182801903571051, 0.07838296856509966]"
34,2,"[0.16175226855727226, 0.1751112460789365]"
34,3,"[0.16679324369935078, 0.12410798659834905]"
35,0,"[np.float64(-0.3546482884469212), np.float64(0.23989134610030013)]"
35,1,"[-0.41444229649682707, 0.2728114999770881]"
35,2,"[-0.3725225260930147, 0.23764974068564482]"
35,3,"[np.float64(-0.34147591421969015), np.float64(0.23291225116594957)]"
36,0,"[np.float64(0.17755610851084241), np.float64(0.15228874132165887)]"
36,1,"[0.1974134374003843, 0.11777830336952445]"
36,2,"[0.18299494046636625, 0.12777436743692286]"
36,3,"[np.float64(0.17673153407931533), np.float64(0.15630938019643087)]"
37,0,"[np.float64(0.027434259340649837), np.float64(-0.08718841600064067)]"
37,1,"[-0.10491680144594778, -0.1997552407127962]"
37,2,"[-0.07081693882049077, -0.1676501798251593]"
37,3,"[np.float64(0.010910953912002336), np.float64(-0.1170966253962984)]"
38,0,"[np.float64(-0.01698493938765014), np.float64(-0.20082586600630584)]"
38,1,"[0.06466327671780267, -0.005271076671972824]"
38,2,"[0.05634363823669099, -0.042071193190771544]"
38,3,"[np.float64(-0.0242474828129869), np.float64(-0.19693024650680996)]"
39,0,"[np.float64(-0.02484451500486165), np.float64(0.1693403922176112)]"
39,1,"[0.014975510165016262, 0.1822690102184319]"
39,2,"[-0.020012666281915698, 0.1705013292297186]"
39,3,"[np.float64(-0.03052258367544422), np.float64(0.16783242035555385)]"
40,0,"[np.float64(0.010728129114794871), np.float64(-0.23349875329851066)]"
40,1,"[0.05137674396887851, -0.28215790755338205]"
40,2,"[0.02235047868529308, -0.25462772238776127]"
40,3,"[np.float64(-0.004499016020652946), np.float64(-0.23823724979998095)]"
41,0,"[np.float64(-0.007740401279071087), np.float64(0.28443641046727225)]"
41,1,"[0.057443356114274605, 0.25141204415952884]"
41,2,"[-0.0034748515083623567, 0.2824529860677439]"
41,3,"[np.float64(-0.038381798983129975), np.float64(0.2991467402369996)]"
42,0,"[np.float64(-0.05708937926821936), np.float64(0.384336149120338)]"
42,1,"[-0.06074937123851184, 0.1256259082901519]"
42,2,"[-0.04879114493426348, 0.22649638477582362]"
42,3,"[-0.0534703644658439, 0.18107803320518098]"
43,0,"[np.float64(-0.3120205899230355), np.float64(-0.18846479864796084)]"
43,1,"[-0.2606454511661429, -0.08299829666161863]"
43,2,"[-0.3144276948506353, -0.16117169616283827]"
43,3,"[-0.31176533353612157, -0.1512668734067324]"
44,0,"[np.float64(-0.1284870809537267), np.float64(-0.43557291686861976)]"
44,1,"[-0.05504325452301883, 0.06904398336519463]"
44,2,"[-0.12542680824805913, -0.1773013129385739]"
44,3,"[-0.07748218270039878, 0.017692242926088383]"
45,0,"[np.float64(0.02414089865404001), np.float64(0.2260925683450754)]"
45,1,"[0.01877004534541188, 0.2329778790680115]"
45,2,"[0.008864864976110332, 0.20594323294173783]"
45,3,"[np.float64(0.029437022490867853), np.float64(0.19258141495596603)]"
46,0,"[np.float64(-0.2332030630154072), np.float64(0.03713622267686013)]"
46,1,"[-0.3562691459017696, 0.12928782605209532]"
46,2,"[-0.25664815283411935, 0.03846826018449994]"
46,3,"[np.float64(-0.2228671610164919), np.float64(0.0003570283208820819)]"
47,0,"[np.float64(0.03881632634947856), np.float64(0.2863328596131002)]"
47,1,"[0.2472652067994115, -0.045285951849839204]"
47,2,"[0.11672280851419724, 0.11700531789073326]"
47,3,"[np.float64(0.041599056093526696), np.float64(0.22942102674797216)]"
48,0,"[np.float64(0.08005422682114822), np.float64(0.3448120377000629)]"
48,1,"[0.04916612495052216, 0.2120798507901819]"
48,2,"[0.036648677137607326, 0.2637619335573587]"
48,3,"[np.float64(0.036488225833858426), np.float64(0.27884165844573816)]"
49,0,"[np.float64(0.30697405993017546), np.float64(0.1771501914074497)]"
49,1,"[0.2795426083933831, 0.2411834790122305]"
49,2,"[0.3058671568076144, 0.18053383797082312]"
49,3,"[np.float64(0.309851231772484), np.float64(0.16787852203073098)]"
50,0,"[np.float64(-0.5972418666678794), np.float64(-0.2251285689699606)]"
50,1,"[-0.11741071310360804, 0.06485073857523323]"
50,2,"[-0.3640324248423569, -0.10679135861078708]"
50,3,"[-0.2902036720053874, -0.055174840427657454]"
51,0,"[np.float64(-0.11766559767911147), np.float64(-0.3363417936436309)]"
51,1,"[0.21267773207683482, -0.03296452285341067]"
51,2,"[0.07214139027090868, -0.1969995529002826]"
51,3,"[np.float64(0.005894560228176315), np.float64(-0.2540571103926473)]"
52,0,"[np.float64(0.14148411451043663), np.float64(0.19041261909812568)]"
52,1,"[0.03443037959036125, 0.21266355204409837]"
52,2,"[np.float64(0.14043783336853424), np.float64(0.1854482041809885)]"
52,3,"[np.float64(0.1266531336513399), np.float64(0.18798091190895322)]"
53,0,"[np.float64(0.12890711332374877), np.float64(-0.09159197152663467)]"
53,1,"[0.09623574281330723, -0.10011198682363648]"
53,2,"[0.10701747112791188, -0.09105875912696974]"
53,3,"[0.12800650475345604, -0.07924897153311819]"
54,0,"[np.float64(-0.1667081707052101), np.float64(0.3768840874080813)]"
54,1,"[-0.053420990339751215, 0.09224018618317133]"
54,2,"[-0.10221564370449794, 0.2596369522314699]"
54,3,"[np.float64(-0.11688469833564614), np.float64(0.29865385391842736)]"
55,0,"[np.float64(0.49787852842438474), np.float64(0.10597721528488092)]"
55,1,"[0.183027110341052, 0.1669305313532365]"
55,2,"[0.2873343493335182, 0.11658206426443542]"
55,3,"[np.float64(0.45393130245843993), np.float64(0.09758708173457482)]"
56,0,"[np.float64(-0.06192852714051507), np.float64(0.1973976552360547)]"
56,1,"[-0.0918810457243664, 0.15424690945981143]"
56,2,"[-0.07200184630327126, 0.18472584472108997]"
56,3,"[-0.0706939343094732, 0.18638866600669954]"
57,0,"[np.float64(-0.06437183422988295), np.float64(0.06121991636500168)]"
57,1,"[0.0638445108551729, -0.03339207372680095]"
57,2,"[0.03220504406287454, -0.02293881006430247]"
57,3,"[0.04586283289716328, -0.02972056281302378]"
58,0,"[np.float64(-0.2785144205785604), np.float64(0.16710785448773013)]"
58,1,"[-0.2541964981591262, 0.023347513559281413]"
58,2,"[-0.2550993034049045, 0.026078717584485142]"
58,3,"[np.float64(-0.2825134813954943), np.float64(0.1554898764418368)]"
59,0,"[np.float64(-0.056389186424649324), np.float64(-0.07986461772287537)]"
59,1,"[0.13751149995738868, -0.02109261391321474]"
59,2,"[0.026840814918492342, -0.07221024754380297]"
59,3,"[0.09382310544656777, -0.0485674340909835]"
60,0,"[np.float64(-0.2880049079142216), np.float64(0.32264702529770867)]"
60,1,"[-0.31424135892136806, 0.23998440116159733]"
60,2,"[-0.3043296802795027, 0.26260610528510187]"
60,3,"[np.float64(-0.28857918216361156), np.float64(0.2938762619371618)]"
61,0,"[np.float64(-0.027027740517921568), np.float64(-0.3549672456897743)]"
61,1,"[0.09448867615892269, -0.22881244360607406]"
61,2,"[-0.022164668326806806, -0.33321815288533596]"
61,3,"[-0.009665470300791425, -0.3217102678882521]"
62,0,"[np.float64(-0.29114142691431255), np.float64(-0.2738543970428922)]"
62,1,"[-0.3172301625673729, -0.155045982864218]"
62,2,"[-0.3189821915940148, -0.2061602349158016]"
62,3,"[-0.31604462137741574, -0.24146005966148845]"
63,0,"[np.float64(-0.13394966005935044), np.float64(-0.15517608077012157)]"
63,1,"[-0.11667338148665046, -0.0782349912742211]"
63,2,"[-0.10858823562797248, -0.13173667459933838]"
63,3,"[np.float64(-0.1292739968600552), np.float64(-0.16672415323110118)]"
64,0,"[np.float64(0.2947244341261359), np.float64(-0.1267017260180325)]"
64,1,"[0.13028696808932458, -0.026988467059712598]"
64,2,"[0.23888373860206147, -0.10681179161850937]"
64,3,"[np.float64(0.31343843898656926), np.float64(-0.1591983408605798)]"
65,0,"[np.float64(-0.26226749373584735), np.float64(-0.41953833104873484)]"
65,1,"[-0.31101495210298424, -0.12695510149149491]"
65,2,"[-0.30481830500120033, -0.30835806612091377]"
65,3,"[np.float64(-0.26627829033679473), np.float64(-0.40250289712109094)]"
66,0,"[np.float64(0.024602463459429687), np.float64(-0.4004074228349857)]"
66,1,"[-0.020804792560331326, -0.07116339545279801]"
66,2,"[-0.011549246694974417, -0.2474446939096069]"
66,3,"[-0.011549246694974417, -0.2474446939096069]"
67,0,"[np.float64(0.20441181652779633), np.float64(0.27677017929594183)]"
67,1,"[-0.036055493340199245, 0.18285420705437483]"
67,2,"[0.09801197405003241, 0.2302861221610658]"
67,3,"[-0.004449793074989966, 0.20437985241411066]"
68,0,"[np.float64(-0.19101503232790143), np.float64(0.25053066276415153)]"
68,1,"[-0.2975142560699163, 0.18219598120051975]"
68,2,"[-0.2376741343916906, 0.23553802492850867]"
68,3,"[np.float64(-0.2101610368082642), np.float64(0.2474879508624372)]"
69,0,"[np.float64(0.1399714531455143), np.float64(0.5478908577038315)]"
69,1,"[0.20684393347233965, 0.26949308782236137]"
69,2,"[0.14646632855999286, 0.4098810515287641]"
69,3,"[np.float64(0.1337445160540361), np.float64(0.4394165590522814)]"
70,0,"[np.float64(-0.3988908264086688), np.float64(0.32829300217628127)]"
70,1,"[-0.48084122798344364, 0.2988081245222707]"
70,2,"[-0.4604224871347779, 0.31654593457960156]"
70,3,"[-0.4460549960531317, 0.3232696203988649]"
71,0,"[np.float64(0.1339132782185399), np.float64(0.0022638574922552975)]"
71,1,"[0.06608881114680386, 0.023952102128378804]"
71,2,"[0.07344039976053052, 0.018151308327610027]"
71,3,"[np.float64(0.12890276153545904), np.float64(-0.0023166353521034346)]"
72,0,"[np.float64(-0.4141807251507562), np.float64(0.12159704984909259)]"
72,1,"[-0.07157252388542053, 0.09408858076102505]"
72,2,"[-0.24877648765074878, 0.12103730372756281]"
72,3,"[np.float64(-0.4296842012127313), np.float64(0.12544602919819178)]"
73,0,"[np.float64(0.5003494631150789), np.float64(0.17490932552076868)]"
73,1,"[0.38612392623474817, 0.09671273490494138]"
73,2,"[0.4175139112563416, 0.10456837817177911]"
73,3,"[0.43409840357201895, 0.1139954556120015]"
74,0,"[np.float64(-0.3731110134729391), np.float64(-0.3940405077729629)]"
74,1,"[-0.2570844355326982, -0.028114604105452298]"
74,2,"[-0.3265017150715728, -0.2363014635182163]"
74,3,"[-0.31930707630599114, -0.22190715462278826]"
